"id_driver","date_registration","driver_rating","gold_level_count","receive_marketing","country_code","service_type"
43334738,2019-02-21,4.77,11,true,DE,TAXI
54324839,2019-10-02,4.85,6,false,DE,TAXI
31858212,2018-09-13,4.8,23,true,ES,TAXI
19774550,2017-01-27,4.86,28,true,DE,TAXI
55747076,2019-12-02,4.98,,true,DE,PHV
56420647,2019-12-27,4.9,,true,DE,PHV
20566303,2017-04-04,4.94,44,true,DE,TAXI
15500274,2015-12-16,4.95,5,true,ES,TAXI
18309923,2016-09-13,4.7,60,false,DE,TAXI
19872550,2014-12-18,4.93,19,true,ES,TAXI
23119070,2017-09-07,4.93,0,true,DE,TAXI
14293578,2015-06-11,4.9,104,true,DE,TAXI
34840139,2019-02-05,5.0,3,true,ES,TAXI
11191621,2014-07-07,4.96,56,true,DE,TAXI
6263295,2013-06-20,4.94,17,true,ES,TAXI
5950150,2013-05-30,4.73,64,true,DE,TAXI
16392451,2016-03-15,4.93,1,true,DE,TAXI
53168711,2019-08-14,5.0,0,false,DE,TAXI
22839359,2017-08-17,4.75,1,true,DE,TAXI
43320757,2019-02-20,4.96,4,false,DE,TAXI
31826595,2018-09-11,4.87,0,false,DE,TAXI
54018563,2019-09-20,4.89,,true,DE,PHV
15015505,2015-10-21,4.75,7,false,DE,TAXI
48899586,2019-04-11,4.96,10,true,ES,TAXI
21673037,2017-05-30,4.58,55,false,DE,TAXI
25883833,2018-02-28,4.9,7,true,ES,TAXI
33037060,2018-11-07,4.93,5,true,ES,TAXI
13847047,2015-03-19,4.94,13,true,ES,TAXI
20664795,2017-04-12,4.95,49,true,DE,TAXI
30567287,2018-07-16,4.9,30,false,DE,TAXI
24065682,2017-11-08,4.95,20,true,ES,TAXI
17761777,2016-07-20,4.97,38,true,DE,TAXI
16926901,2016-05-04,4.86,33,true,DE,TAXI
34368803,2019-01-08,4.75,3,true,ES,TAXI
691900,2012-01-27,4.73,0,true,DE,TAXI
23095088,2017-09-05,4.94,17,true,DE,TAXI
47714200,2019-03-14,4.87,0,false,ES,TAXI
24089991,2017-11-10,4.87,21,true,ES,TAXI
19762131,2017-01-25,4.82,1,false,ES,TAXI
6014556,2013-06-03,4.99,161,true,DE,TAXI
55818020,2019-12-05,4.96,,true,DE,PHV
57773307,2020-02-25,4.91,,true,DE,PHV
11451946,2014-08-02,4.89,21,true,DE,TAXI
368,2011-05-29,4.71,14,true,DE,TAXI
19973426,2015-10-27,4.98,0,true,ES,TAXI
28506243,2018-05-24,4.98,0,true,DE,TAXI
57640147,2020-02-20,4.9,7,true,DE,PHV
14290577,2015-06-10,4.95,0,true,DE,TAXI
52010829,2019-06-26,4.96,0,true,ES,TAXI
17543722,2016-06-29,4.79,64,true,ES,TAXI
17226927,2016-05-31,4.91,59,false,DE,TAXI
55462374,2019-11-20,4.94,2,true,DE,PHV
24843673,2017-12-27,4.89,1,true,ES,TAXI
31982114,2018-09-19,4.96,16,true,ES,TAXI
57461422,2020-02-12,4.99,0,true,DE,PHV
1111455,2012-03-29,4.84,15,true,DE,TAXI
33322214,2018-11-21,4.86,22,true,ES,TAXI
54167223,2019-09-26,4.97,0,true,DE,PHV
6224675,2013-06-17,4.85,0,true,ES,TAXI
56639575,2020-01-03,4.89,0,true,DE,PHV
14099750,2015-05-08,4.92,33,true,DE,TAXI
56192038,2019-12-19,4.9,0,true,DE,PHV
19906071,2013-09-05,4.92,89,true,ES,TAXI
310660,2011-09-26,4.82,5,false,DE,TAXI
22946149,2017-08-25,4.86,4,true,DE,TAXI
25223398,2018-01-24,4.87,3,true,ES,TAXI
51792896,2019-06-19,4.88,7,false,DE,TAXI
4413677,2013-02-14,4.89,0,true,DE,TAXI
14564926,2015-08-03,4.96,106,true,DE,TAXI
54282711,2019-09-30,4.86,,true,DE,PHV
14289378,2015-06-10,4.85,45,true,DE,TAXI
32450342,2018-10-11,4.94,2,false,ES,TAXI
23674555,2017-10-11,4.94,2,true,ES,TAXI
25124078,2018-01-15,4.9,0,true,ES,TAXI
53587894,2019-09-02,4.95,,true,DE,PHV
471176,2011-11-28,4.94,82,true,DE,TAXI
12403604,2014-09-17,4.92,62,false,DE,TAXI
53756758,2019-09-09,4.86,1,true,DE,PHV
51717763,2019-06-18,4.91,7,true,DE,TAXI
55813667,2019-12-05,5.0,1,true,DE,TAXI
23945761,2017-10-30,4.92,2,true,ES,TAXI
10318382,2014-04-11,4.93,0,true,DE,TAXI
1222491,2012-05-07,4.96,5,true,ES,TAXI
24507783,2017-12-07,4.85,5,true,DE,TAXI
16400774,2016-03-16,4.97,94,true,ES,TAXI
1548306,2012-07-13,4.87,0,true,DE,TAXI
17312285,2016-06-08,4.94,1,false,DE,TAXI
25074227,2018-01-11,4.98,70,true,ES,TAXI
51257356,2019-06-12,4.79,15,true,ES,TAXI
16635366,2016-04-07,4.76,2,false,DE,TAXI
34110053,2018-12-27,4.98,0,false,DE,TAXI
16546960,2016-03-31,4.35,3,true,DE,TAXI
23024687,2017-08-31,4.95,64,true,ES,TAXI
1531,2011-05-29,4.87,2,false,DE,TAXI
27818963,2018-05-02,4.89,41,false,DE,TAXI
31571898,2018-08-29,4.41,8,true,ES,TAXI
55768580,2019-12-03,4.85,0,false,DE,TAXI
53151900,2019-08-13,4.91,4,true,DE,TAXI
22829405,2017-08-16,4.73,19,true,DE,TAXI
17478938,2016-06-23,4.83,2,false,DE,TAXI
1097890,2012-03-22,4.85,4,true,DE,TAXI
7882756,2013-10-07,4.99,3,true,DE,TAXI
32030307,2018-09-21,4.89,11,true,DE,TAXI
51735809,2019-06-18,4.96,9,true,ES,TAXI
55592216,2019-11-26,4.82,6,true,ES,TAXI
55810658,2019-12-05,4.98,1,true,ES,TAXI
28948634,2018-06-05,5.0,19,true,ES,TAXI
4425151,2013-02-15,4.82,0,true,DE,TAXI
7895275,2013-10-08,4.93,84,true,ES,TAXI
14768095,2015-09-17,4.89,17,true,DE,TAXI
55443086,2019-11-19,4.88,,true,DE,PHV
53395207,2019-08-24,4.94,0,true,DE,PHV
19929685,2013-09-16,4.84,33,true,ES,TAXI
9395944,2014-01-20,4.98,17,true,ES,TAXI
31827757,2018-09-11,4.8,8,false,DE,TAXI
8257054,2013-11-04,4.87,1,true,ES,TAXI
14098801,2015-05-08,4.95,0,true,DE,TAXI
23684366,2017-10-12,4.95,10,true,DE,TAXI
861,2011-05-29,4.97,5,false,DE,TAXI
28470507,2018-05-23,4.91,10,true,DE,TAXI
1691800,2012-07-31,4.9,10,true,DE,TAXI
21866996,2017-06-13,4.83,2,true,DE,TAXI
18506748,2016-09-30,4.96,105,false,DE,TAXI
56015309,2019-12-13,4.9,,true,DE,PHV
17165527,2016-05-26,4.95,34,true,DE,TAXI
28227527,2018-05-16,4.99,4,true,DE,TAXI
1784043,2012-08-08,4.87,22,true,DE,PHV
15781043,2016-01-08,4.97,62,true,DE,TAXI
54188905,2019-09-27,4.92,11,true,DE,PHV
52995410,2019-08-06,4.89,0,false,DE,TAXI
48526605,2019-03-25,4.84,2,false,DE,TAXI
2262,2011-05-29,4.92,0,true,DE,TAXI
55289567,2019-11-11,4.99,,true,DE,PHV
18299813,2016-09-12,4.87,0,false,DE,TAXI
33055195,2018-11-08,4.82,22,false,DE,TAXI
22205505,2017-07-05,4.93,12,true,DE,TAXI
55194706,2019-11-07,4.9,0,true,DE,TAXI
14720073,2015-09-08,4.89,14,true,ES,TAXI
48355475,2019-03-19,4.95,9,true,DE,TAXI
53367419,2019-08-23,4.96,0,true,DE,PHV
55289875,2019-11-11,4.95,,true,DE,PHV
16844181,2016-04-26,4.89,13,true,DE,TAXI
30866527,2018-07-24,4.94,3,true,ES,TAXI
34732001,2019-01-30,4.96,4,false,DE,TAXI
14655648,2015-08-26,4.69,1,true,DE,TAXI
55997530,2019-12-12,4.92,0,true,DE,PHV
50487136,2019-05-14,4.9,13,true,ES,TAXI
7838921,2013-10-04,4.98,0,false,DE,TAXI
23950621,2017-10-30,4.76,36,true,ES,TAXI
30318443,2018-07-10,4.99,40,false,DE,TAXI
13508966,2015-01-12,4.82,0,false,DE,TAXI
32410707,2018-10-09,4.94,0,false,DE,TAXI
58441338,2020-04-24,4.94,5,true,DE,PHV
57970596,2020-03-03,5.0,0,false,DE,TAXI
4985240,2013-03-27,4.96,4,true,DE,TAXI
21683992,2017-05-31,4.95,0,false,DE,TAXI
58865634,2020-06-16,4.99,0,true,DE,PHV
22788294,2017-08-13,4.45,0,false,DE,TAXI
53370253,2019-08-23,4.86,4,true,DE,PHV
58290536,2020-03-20,5.0,,true,DE,PHV
16103670,2016-02-10,4.83,0,true,ES,TAXI
58640897,2020-05-27,4.84,17,true,ES,TAXI
24760774,2017-12-22,4.98,16,true,ES,TAXI
58387508,2020-04-09,4.88,0,false,ES,TAXI
8644681,2013-12-03,4.97,64,true,DE,TAXI
57745075,2020-02-24,5.0,0,true,DE,TAXI
9143779,2014-01-03,4.86,1,false,DE,TAXI
16800425,2016-04-22,4.97,45,true,DE,TAXI
17257203,2016-06-03,4.9,86,true,DE,TAXI
30609538,2018-07-17,4.88,20,true,DE,TAXI
19754007,2014-12-22,4.88,2,true,ES,TAXI
21854928,2017-06-12,4.91,34,false,DE,TAXI
30096146,2018-07-05,4.98,10,true,DE,TAXI
56725578,2020-01-08,4.82,1,false,ES,TAXI
55336978,2019-11-14,4.97,,true,DE,PHV
15282579,2015-11-20,4.98,17,true,DE,TAXI
3706093,2012-12-28,4.91,0,true,DE,TAXI
58256137,2020-03-16,4.97,,true,DE,PHV
54504720,2019-10-09,4.98,,true,DE,PHV
56763776,2020-01-10,5.0,,true,DE,PHV
49028560,2019-04-16,5.0,0,false,ES,TAXI
23485044,2017-09-29,4.78,47,true,ES,TAXI
9594562,2014-02-05,4.71,0,false,DE,TAXI
21059139,2017-05-11,4.91,13,true,DE,TAXI
487716,2011-12-06,4.99,0,false,DE,TAXI
34109732,2018-12-27,4.98,5,false,DE,TAXI
14073560,2015-05-05,4.97,1,true,DE,TAXI
32118651,2018-09-25,4.9,7,true,DE,TAXI
54657618,2019-10-15,5.0,0,false,DE,TAXI
56640525,2020-01-03,,,true,DE,PHV
55424383,2019-11-18,4.89,,true,DE,PHV
15512042,2015-12-17,4.85,113,true,DE,TAXI
57190496,2020-01-31,4.91,,true,DE,PHV
702106,2012-01-28,4.83,0,true,DE,TAXI
20493109,2017-03-30,4.95,54,false,DE,TAXI
32393461,2018-10-08,5.0,0,false,DE,TAXI
20507530,2017-03-31,4.9,1,true,DE,TAXI
1314686,2012-06-01,4.9,0,true,DE,TAXI
17640973,2016-07-08,4.98,21,true,DE,TAXI
20652990,2017-04-11,4.97,0,false,DE,TAXI
24264026,2017-11-21,4.84,0,true,DE,TAXI
8476316,2013-11-20,4.86,4,true,ES,TAXI
55302220,2019-11-12,4.92,,true,DE,PHV
32412914,2018-10-09,4.81,1,true,ES,TAXI
32140876,2018-09-26,4.96,1,true,DE,TAXI
7882886,2013-10-07,4.92,0,false,DE,TAXI
8819561,2013-12-16,4.85,0,true,DE,TAXI
58639994,2020-05-27,4.98,,true,DE,PHV
58634393,2020-05-26,4.95,0,true,ES,TAXI
58182607,2020-03-11,4.75,0,true,DE,PHV
19607634,2017-01-04,4.81,0,true,DE,TAXI
29781681,2018-06-27,4.98,0,true,DE,TAXI
53058463,2019-08-09,4.92,0,true,DE,PHV
16781569,2016-04-20,4.95,0,true,DE,TAXI
28014392,2018-05-09,4.99,0,false,DE,TAXI
13871421,2015-03-24,4.6,0,true,ES,TAXI
53824594,2019-09-12,4.95,0,true,DE,PHV
33033579,2018-11-07,4.74,0,false,ES,TAXI
48353024,2019-03-19,4.99,7,false,DE,TAXI
29722141,2018-06-25,4.56,3,true,DE,TAXI
32673536,2018-10-22,4.71,0,false,DE,TAXI
15521706,2015-12-18,4.98,7,true,DE,TAXI
16858113,2016-04-28,4.88,0,false,DE,TAXI
736582,2012-02-02,4.94,11,false,DE,TAXI
19657934,2017-01-11,4.91,18,true,DE,TAXI
57635365,2020-02-20,4.98,0,false,ES,TAXI
34888382,2019-02-08,5.0,0,false,ES,TAXI
1111620,2012-03-29,4.84,4,true,DE,TAXI
31739714,2018-09-07,4.86,6,true,ES,TAXI
28688134,2018-05-29,4.9,0,true,ES,TAXI
1120954,2012-04-02,4.91,0,false,ES,TAXI
16328334,2016-03-07,5.0,0,false,DE,TAXI
48836292,2019-04-08,4.79,1,false,DE,TAXI
42011972,2019-02-19,4.75,0,false,ES,TAXI
337684,2011-10-20,4.98,0,true,DE,TAXI
56125554,2019-12-16,5.0,0,false,DE,TAXI
15441560,2015-12-11,4.92,0,true,ES,TAXI
19969825,2017-02-20,4.85,8,true,DE,TAXI
25223037,2018-01-24,4.73,2,false,ES,TAXI
33429929,2018-11-26,4.95,0,false,DE,TAXI
20564692,2017-04-04,4.95,1,true,DE,TAXI
58887174,2020-06-18,4.74,0,true,DE,PHV
23108753,2017-09-06,4.95,0,true,DE,TAXI
19941840,2017-02-17,4.87,30,true,DE,TAXI
16632739,2016-04-07,4.73,8,true,DE,TAXI
55442516,2019-11-19,5.0,0,false,DE,TAXI
15838322,2016-01-15,4.73,0,true,DE,TAXI
7720300,2013-09-25,4.9,0,true,ES,TAXI
34844181,2019-02-05,4.88,0,false,DE,TAXI
58587654,2020-05-20,5.0,,true,DE,PHV
58441660,2020-04-24,4.89,0,true,ES,TAXI
57947367,2020-03-02,4.69,1,false,DE,TAXI
13714694,2015-02-20,4.96,5,true,ES,TAXI
32391955,2018-10-08,4.91,0,false,DE,TAXI
49305740,2019-04-29,4.33,3,false,ES,TAXI
32272020,2018-10-02,4.93,28,true,ES,TAXI
58441708,2020-04-24,4.96,0,true,ES,TAXI
16033412,2016-02-02,4.81,0,true,ES,TAXI
53752317,2019-09-09,5.0,,true,DE,PHV
57795318,2020-02-26,4.89,0,true,DE,TAXI
25144692,2018-01-17,4.91,0,true,DE,TAXI
23130967,2017-09-08,4.95,1,false,DE,TAXI
30608191,2018-07-17,5.0,3,false,DE,TAXI
31137035,2018-08-06,4.87,1,true,ES,TAXI
58961613,2020-06-24,4.89,1,true,DE,PHV
56426874,2019-12-27,4.67,,true,DE,PHV
57663372,2020-02-21,4.75,0,false,DE,TAXI
157360,2011-06-03,4.96,0,true,DE,TAXI
54144606,2019-09-25,4.98,0,true,DE,TAXI
26349605,2018-03-15,4.94,31,true,DE,PHV
6332879,2013-06-25,4.97,0,true,DE,TAXI
58712113,2020-06-04,4.91,0,true,ES,TAXI
58517303,2020-05-06,5.0,0,true,ES,TAXI
27849474,2018-05-03,4.77,38,false,ES,TAXI
25134303,2018-01-16,4.79,1,false,DE,TAXI
56225618,2019-12-20,5.0,,true,DE,PHV
57464735,2020-02-12,5.0,,true,DE,PHV
22061871,2017-06-26,4.79,4,true,DE,TAXI
25144402,2018-01-17,4.69,1,true,ES,TAXI
33897098,2018-12-17,5.0,0,false,DE,TAXI
43331902,2019-02-21,4.95,0,true,DE,TAXI
50822794,2019-05-28,4.73,0,true,DE,TAXI
53060992,2019-08-09,4.97,0,true,DE,PHV
14464082,2015-07-15,4.65,0,false,DE,TAXI
22308656,2017-07-11,4.76,1,false,ES,TAXI
7054326,2013-08-12,4.96,5,false,DE,TAXI
23185834,2017-09-11,4.92,31,false,DE,TAXI
15668279,2015-12-30,4.86,4,true,DE,TAXI
33621752,2018-12-05,4.82,3,true,DE,TAXI
19158103,2016-11-25,5.0,48,true,DE,TAXI
58950089,2020-06-23,4.98,0,true,ES,TAXI
55067524,2019-11-01,5.0,0,false,DE,TAXI
1305696,2012-05-30,4.88,0,true,ES,TAXI
32026482,2018-09-21,4.98,5,true,DE,TAXI
55930067,2019-12-09,,,true,DE,PHV
2954559,2012-11-09,4.96,121,true,DE,TAXI
22073220,2017-06-27,4.94,21,false,DE,TAXI
54500525,2019-10-09,4.84,1,false,ES,TAXI
57793344,2020-02-26,4.92,0,true,DE,PHV
19161091,2016-11-25,4.9,22,true,DE,TAXI
16460563,2016-03-21,4.92,100,true,DE,TAXI
32495796,2018-10-13,4.92,32,false,DE,TAXI
14930073,2015-10-07,4.98,112,true,DE,TAXI
14259325,2015-06-03,4.93,60,true,DE,TAXI
57505065,2020-02-14,5.0,0,true,DE,PHV
6966382,2013-08-07,4.48,6,false,ES,TAXI
53287811,2019-08-19,4.88,10,true,DE,PHV
58480581,2020-04-30,5.0,,true,DE,PHV
5582914,2013-05-07,4.87,56,true,DE,TAXI
26956793,2018-04-03,4.97,13,true,DE,TAXI
52010753,2019-06-26,4.94,1,true,ES,TAXI
25009848,2018-01-05,4.99,2,true,ES,TAXI
27841449,2018-05-03,4.9,54,true,ES,TAXI
23242169,2017-09-15,4.63,0,true,DE,TAXI
20159499,2017-03-09,4.85,0,true,DE,TAXI
47695833,2019-03-13,4.82,4,false,DE,TAXI
26268259,2018-03-12,4.94,0,true,ES,TAXI
23308500,2017-09-19,4.99,29,false,DE,TAXI
47514929,2019-03-04,4.88,12,false,DE,TAXI
17398758,2016-06-16,4.98,71,true,DE,TAXI
26168045,2018-03-09,4.96,40,true,ES,TAXI
24197364,2017-11-17,4.93,2,true,ES,TAXI
58524361,2020-05-08,4.9,0,true,ES,TAXI
54863458,2019-10-24,4.83,0,true,DE,PHV
17843315,2016-07-28,5.0,79,true,DE,TAXI
57447814,2020-02-11,4.97,0,true,ES,TAXI
53839011,2019-09-13,4.9,0,false,DE,TAXI
2660497,2012-10-17,4.88,1,true,DE,TAXI
57986922,2020-03-04,4.91,26,true,DE,PHV
58940287,2020-06-22,4.92,0,true,DE,PHV
13967488,2015-04-15,4.94,29,true,DE,TAXI
1255239,2012-05-18,4.93,40,true,ES,TAXI
50636011,2019-05-20,4.98,2,true,ES,TAXI
15500201,2015-12-16,4.86,22,false,ES,TAXI
57619937,2020-02-19,4.54,0,true,ES,TAXI
25850990,2018-02-27,4.96,1,true,DE,TAXI
22012353,2017-06-23,4.81,29,false,ES,TAXI
56877449,2020-01-16,5.0,,true,DE,PHV
8441385,2013-11-17,4.9,132,true,ES,TAXI
53361645,2019-08-23,4.92,0,true,DE,PHV
55318179,2019-11-13,4.85,5,false,ES,TAXI
58514283,2020-05-05,4.99,0,false,ES,TAXI
18986037,2016-11-08,4.75,97,true,ES,TAXI
31875785,2018-09-14,4.96,48,false,DE,TAXI
20599815,2016-02-29,4.97,2,true,ES,TAXI
1332345,2012-06-05,4.97,46,true,DE,PHV
57485784,2020-02-13,4.98,0,true,DE,PHV
22085109,2017-06-28,4.96,11,true,DE,TAXI
19967408,2013-06-05,4.9,22,true,ES,TAXI
16478966,2016-03-23,4.79,48,false,DE,TAXI
1933,2011-05-29,4.96,62,true,DE,TAXI
53361718,2019-08-23,4.84,0,true,DE,PHV
13191053,2014-12-09,4.93,23,true,ES,TAXI
58689991,2020-06-02,4.76,,true,DE,PHV
12985454,2014-11-19,4.94,35,true,DE,TAXI
53060449,2019-08-09,4.98,7,true,DE,PHV
53439140,2019-08-26,4.87,8,true,DE,PHV
17932991,2016-08-05,4.96,63,true,DE,TAXI
56168533,2019-12-18,4.94,10,false,DE,PHV
1141658,2012-04-12,4.9,0,true,DE,TAXI
56638410,2020-01-03,4.96,0,false,DE,TAXI
53820952,2019-09-12,4.56,,true,DE,PHV
8183381,2013-10-30,4.91,6,true,ES,TAXI
29308038,2018-06-15,4.8,5,true,DE,TAXI
34745459,2019-01-31,4.97,11,false,DE,TAXI
15340460,2015-11-27,4.8,0,false,ES,TAXI
757,2011-05-29,5.0,104,true,DE,TAXI
16027863,2016-02-01,4.99,29,true,DE,TAXI
15815693,2016-01-12,4.98,90,true,DE,TAXI
14571526,2015-08-05,4.96,87,true,DE,TAXI
19991737,2017-02-23,4.96,81,true,ES,TAXI
29816753,2018-06-28,4.95,0,false,ES,TAXI
21183241,2017-05-16,4.99,8,true,DE,TAXI
17604407,2016-07-04,4.87,0,false,DE,TAXI
57844360,2020-02-28,4.93,32,true,DE,PHV
21498489,2017-05-23,4.86,0,false,DE,TAXI
17859096,2016-07-29,4.84,70,true,DE,TAXI
2449903,2012-10-01,4.78,4,true,DE,TAXI
53151213,2019-08-13,4.94,1,true,DE,PHV
27631275,2018-04-26,4.92,5,false,DE,TAXI
48539094,2019-03-26,4.97,1,true,DE,TAXI
30329083,2018-07-10,4.82,11,false,DE,TAXI
19931009,2017-02-16,4.9,0,true,DE,TAXI
34476968,2019-01-15,4.9,17,true,ES,TAXI
17097856,2016-05-20,4.94,103,false,DE,TAXI
51009323,2019-06-03,4.84,0,true,ES,TAXI
8067912,2013-10-21,4.97,2,true,DE,TAXI
4505042,2013-02-21,4.91,3,true,ES,TAXI
25135561,2018-01-16,4.83,71,true,ES,TAXI
16634760,2016-04-07,5.0,85,true,DE,TAXI
43316556,2019-02-20,4.97,0,true,ES,TAXI
2091347,2012-09-05,4.97,4,false,DE,TAXI
56894227,2020-01-17,4.96,0,true,DE,PHV
19427748,2016-12-21,4.95,6,true,ES,TAXI
25462825,2018-02-13,4.87,17,true,ES,TAXI
16327521,2016-03-07,4.85,57,true,DE,TAXI
32450488,2018-10-11,4.93,1,true,ES,TAXI
32755636,2018-10-26,4.67,8,true,DE,TAXI
55630561,2019-11-28,4.88,,true,DE,PHV
13896523,2015-03-29,4.88,87,true,ES,TAXI
16176186,2016-02-19,4.94,103,true,DE,TAXI
6939323,2013-08-05,4.85,5,false,DE,TAXI
5087850,2013-04-04,4.77,0,false,DE,TAXI
18744789,2016-10-17,4.91,29,true,ES,TAXI
56194984,2019-12-19,4.94,0,true,DE,TAXI
16108479,2016-02-11,4.94,24,true,DE,TAXI
43452237,2019-02-27,4.98,0,false,DE,TAXI
55460689,2019-11-20,4.87,1,false,ES,TAXI
13838992,2015-03-17,4.98,26,true,DE,TAXI
13707326,2015-02-18,4.81,21,true,DE,TAXI
19723573,2017-01-20,4.96,33,true,DE,TAXI
16717272,2016-04-14,4.92,112,true,DE,TAXI
16844409,2016-04-26,4.99,41,true,ES,TAXI
25223269,2018-01-24,4.92,0,false,ES,TAXI
55337463,2019-11-14,4.64,10,true,ES,TAXI
16458007,2016-03-21,4.97,32,false,DE,TAXI
53325090,2019-08-21,4.88,,true,DE,PHV
34502422,2019-01-17,4.76,11,true,ES,TAXI
34580577,2019-01-21,4.92,12,false,DE,TAXI
16697973,2016-04-12,4.84,17,false,DE,TAXI
15171968,2015-11-06,4.96,75,true,ES,TAXI
2393,2011-05-29,4.98,0,true,DE,TAXI
24396516,2017-11-30,4.89,20,true,ES,TAXI
19141837,2016-11-23,4.92,20,true,ES,TAXI
53635139,2019-09-04,4.95,4,true,DE,PHV
19870374,2017-02-09,4.9,7,true,ES,TAXI
33757348,2018-12-11,4.78,0,false,ES,TAXI
270914,2011-08-25,4.85,26,false,DE,TAXI
14282484,2015-06-08,4.93,86,true,DE,TAXI
57307477,2020-02-05,4.96,,true,DE,PHV
25638567,2018-02-20,4.94,33,true,DE,TAXI
33811504,2018-12-14,4.96,2,false,ES,TAXI
24288939,2017-11-23,4.96,36,true,DE,TAXI
20928160,2017-05-02,4.83,0,true,DE,TAXI
25143352,2018-01-17,4.9,76,true,ES,TAXI
33216561,2018-11-16,4.93,5,true,DE,TAXI
56843321,2020-01-14,4.95,0,true,DE,PHV
48877496,2019-04-10,4.71,15,false,DE,TAXI
54523163,2019-10-10,4.94,1,true,DE,PHV
57346054,2020-02-07,4.67,,true,DE,PHV
54327931,2019-10-02,4.96,,true,DE,PHV
19912428,2015-03-13,4.96,73,true,ES,TAXI
50864561,2019-05-30,4.87,13,true,ES,TAXI
23118107,2017-09-07,4.84,11,true,ES,TAXI
4341294,2013-02-08,4.99,23,true,DE,TAXI
31947129,2018-09-17,4.96,0,false,DE,TAXI
15327494,2015-11-25,4.96,81,true,DE,TAXI
52460681,2019-07-12,4.69,0,true,DE,TAXI
32442654,2018-10-11,4.89,10,true,ES,TAXI
13766724,2015-03-02,4.84,0,true,DE,TAXI
35676668,2019-02-14,4.95,12,true,ES,TAXI
31271825,2018-08-13,4.94,2,false,DE,TAXI
54523249,2019-10-10,4.9,,true,DE,PHV
1227,2011-05-29,5.0,10,true,DE,TAXI
13850889,2015-03-20,4.95,1,true,ES,TAXI
7703582,2013-09-24,4.89,75,true,DE,TAXI
16557813,2016-04-01,4.95,38,true,DE,TAXI
56728839,2020-01-08,5.0,,true,DE,PHV
4888763,2013-03-20,4.94,0,true,ES,TAXI
10663681,2014-05-14,4.94,63,true,DE,TAXI
31820609,2018-09-11,4.84,3,true,DE,TAXI
21684698,2017-05-31,5.0,0,true,DE,TAXI
12728660,2014-10-24,4.83,5,false,DE,TAXI
52016927,2019-06-26,4.96,1,true,DE,TAXI
1241409,2012-05-14,4.96,0,true,DE,TAXI
24860784,2017-12-28,4.28,13,true,ES,TAXI
57004020,2020-01-22,4.91,4,false,ES,TAXI
1936633,2012-08-22,4.92,4,false,DE,TAXI
53818210,2019-09-12,4.99,6,true,DE,PHV
15267856,2015-11-19,4.91,0,true,ES,TAXI
55290111,2019-11-11,4.82,,true,DE,PHV
54822198,2019-10-22,4.99,0,true,DE,PHV
54884449,2019-10-25,4.94,7,true,DE,TAXI
25225123,2018-01-24,4.98,10,true,DE,TAXI
53931693,2019-09-16,4.99,5,true,DE,PHV
1150462,2012-04-16,4.92,0,false,DE,TAXI
14382889,2015-07-01,4.9,0,true,ES,TAXI
33168906,2018-11-13,4.73,8,false,ES,TAXI
53369141,2019-08-23,5.0,,true,DE,PHV
54507406,2019-10-09,4.73,15,true,ES,TAXI
50713603,2019-05-24,4.98,1,true,ES,TAXI
29727531,2018-06-25,4.94,15,true,DE,TAXI
6942511,2013-08-05,4.84,13,true,DE,TAXI
15836039,2016-01-15,4.91,0,false,DE,TAXI
55462503,2019-11-20,4.92,,true,DE,PHV
32408456,2018-10-09,4.93,0,false,DE,TAXI
33431031,2018-11-26,4.82,24,true,DE,TAXI
52733105,2019-07-25,4.93,0,true,ES,TAXI
285615,2011-09-07,4.97,15,true,DE,TAXI
4116837,2013-01-22,4.95,45,false,DE,TAXI
19969157,2017-02-20,4.84,38,true,ES,TAXI
1109200,2012-03-28,5.0,93,true,DE,TAXI
53461763,2019-08-27,4.88,9,true,DE,PHV
1637009,2012-07-25,4.99,0,true,DE,TAXI
23989953,2017-11-02,4.9,40,true,ES,TAXI
29443154,2018-06-18,4.53,10,false,ES,TAXI
14321707,2015-06-17,4.7,6,true,ES,TAXI
32552908,2018-10-16,4.96,0,true,DE,TAXI
1306627,2012-05-30,4.98,49,true,DE,TAXI
14025746,2015-04-27,4.98,0,true,ES,TAXI
53166848,2019-08-14,4.94,0,false,ES,TAXI
51822604,2019-06-19,4.9,20,true,ES,TAXI
17526972,2016-06-27,4.95,8,true,ES,TAXI
53772330,2019-09-10,4.94,1,true,DE,PHV
25297126,2018-01-30,4.67,20,false,ES,TAXI
29175051,2018-06-11,4.9,27,true,DE,TAXI
52894555,2019-08-01,4.94,0,false,DE,TAXI
13138704,2014-12-03,4.81,3,false,DE,TAXI
1178463,2012-04-23,4.95,0,true,DE,TAXI
20943013,2017-05-03,4.79,7,true,DE,TAXI
23435140,2017-09-26,4.81,14,true,ES,TAXI
56742364,2020-01-09,4.93,,true,DE,PHV
57039459,2020-01-24,4.82,0,false,ES,TAXI
17304636,2016-06-07,4.91,2,true,DE,TAXI
53949938,2019-09-17,4.89,0,true,DE,TAXI
18841431,2016-10-26,4.92,26,true,DE,TAXI
47682154,2019-03-12,4.94,0,true,ES,TAXI
53328461,2019-08-21,5.0,0,true,DE,PHV
19747885,2017-01-23,4.95,78,true,DE,TAXI
13508952,2015-01-12,4.94,3,false,DE,TAXI
56168249,2019-12-18,4.73,,true,DE,PHV
18902779,2016-10-31,4.96,88,true,DE,TAXI
